LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,BsmtFinSF1,TotalBsmtSF,GrLivArea,FullBath,KitchenQual,Fireplaces,GarageCars,GarageQual,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,PriceSales
0.30540037243947865,0.05772511626819977,0.4444444444444445,0.6231884057971016,0.13333333333333286,0.6666666666666666,1.0,0.014214463840399002,0.20647693817468107,0.33312329342575087,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19108457158727954
0.23463687150837992,0.07536048984552104,0.8888888888888888,0.9855072463768124,0.9833333333333343,0.0,0.0,0.47481296758104735,0.4349362119725221,0.39907582440663725,0.5,0.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.648433550895709
0.2178770949720671,0.0337469910491014,0.4444444444444445,0.36956521739130466,0.93333333333333,0.6666666666666666,1.0,0.0,0.18999018645731108,0.1331653014072674,0.25,1.0,0.0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.09040411054020277
0.04672422549517523,0.003818738460819369,0.5555555555555556,0.9275362318840585,0.8333333333333357,0.6666666666666666,0.5,0.10872817955112218,0.14838076545632975,0.2501575299306868,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.19733370365227054
0.18435754189944137,0.029390731262707706,0.6666666666666665,0.3478260869565215,0.0,1.0,0.25,0.08778054862842892,0.15564278704612367,0.30833858433102285,0.25,1.0,0.25,0.2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.22941258158589084
0.2178770949720671,0.03627100423005913,0.4444444444444445,0.6159420289855078,0.93333333333333,1.0,0.75,0.0,0.0,0.21130014702793526,0.25,1.0,0.25,0.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.11817803082905153
0.23463687150837992,0.04732992124144055,0.6666666666666665,0.9492753623188417,0.8833333333333329,1.0,0.5,0.0,0.2673209028459274,0.36714975845410625,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22927371198444663
0.39664804469273746,0.02868961649021945,0.4444444444444445,0.26086956521739246,0.68333333333333,1.0,0.25,0.0,0.09892051030421983,0.19281663516068048,0.25,1.0,0.0,0.4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1278989029301486
0.38547486033519557,0.10119423216247167,1.0,0.1449275362318847,0.7166666666666686,0.6666666666666666,1.0,0.0,0.21727183513248283,0.6876706574249107,0.5,0.0,0.5,0.6000000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6111651159561173
0.31731843575418994,0.04041692958470635,0.6666666666666665,0.8550724637681171,0.68333333333333,1.0,0.5,0.15236907730673316,0.23316977428851815,0.1854652383952951,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.19177891959450077
0.2178770949720671,0.04258103718245343,0.4444444444444445,0.31884057971014457,0.6166666666666671,1.0,0.25,0.0,0.1295387634936212,0.27767275782398654,0.5,1.0,0.0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
0.24022346368715086,0.02672649512725233,0.4444444444444445,0.77536231884058,0.4833333333333343,1.0,0.5,0.2708229426433915,0.21315014720314035,0.1869355177483722,0.0,1.0,0.5,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.16447298986251913
0.111731843575419,0.016934258804833017,0.7777777777777777,0.9347826086956523,0.8666666666666671,0.6666666666666666,0.0,0.2875311720698254,0.3126594700686948,0.26444024364629276,0.25,0.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3487015692264963
0.2737430167597766,0.04332889293977424,0.7777777777777777,0.43478260869565233,0.7333333333333343,0.6666666666666666,0.5,0.07406483790523691,0.16741903827281648,0.5026254988447805,0.5,0.6666666666666666,0.5,0.4,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.38897375364532705
0.3269486565575951,0.028848535838650116,0.6666666666666665,0.72463768115942,0.8999999999999986,1.0,1.0,0.15610972568578552,0.1422963689892051,0.24049569418189454,0.25,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2070545757533676
0.26256983240223464,0.03607001799527916,0.6666666666666665,0.9202898550724647,0.8166666666666629,0.6666666666666666,0.5,0.1396508728179551,0.2808635917566242,0.23041377861793738,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2181641438689071
0.016759776536312845,0.0057117483465376605,0.6666666666666665,0.9565217391304355,0.8999999999999986,0.6666666666666666,0.5,0.0,0.19038272816486754,0.2888048729258559,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1320649909734759
0.2178770949720671,0.027483699081539643,0.4444444444444445,0.72463768115942,0.36666666666666714,1.0,1.0,0.09725685785536159,0.16957801766437686,0.11132115101869354,0.25,1.0,0.0,0.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1278989029301486
0.016759776536312845,0.004580616513589941,0.5555555555555556,0.7536231884057969,0.43333333333333,1.0,0.5,0.14114713216957606,0.1678115799803729,0.23566477630749838,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.15775586724066104
0.32402234636871513,0.03793498329009792,0.6666666666666665,0.9782608695652169,0.9500000000000028,0.0,0.0,0.28079800498753116,0.3387634936211973,0.29237555135475735,0.5,0.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3846299125121511
0.8547486033519553,0.11273458131762837,0.7777777777777777,0.3333333333333339,0.6666666666666643,0.6666666666666666,1.0,0.25835411471321695,0.266928361138371,0.5834908632640202,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.27787807248993196
0.39664804469273746,0.019724695599336275,0.5555555555555556,0.2898550724637676,0.0,1.0,1.0,0.0,0.14818449460255154,0.398025624868725,0.25,1.0,0.0,0.0,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.09595889459797251
0.30726256983240224,0.038752950524667554,0.7777777777777777,0.9565217391304355,0.9166666666666643,0.6666666666666666,0.0,0.2713216957605985,0.33621197252208046,0.2896450325561856,0.5,0.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.33328704346618526
0.3296089385474861,0.033868517609666034,0.3333333333333333,0.9492753623188417,0.8999999999999986,1.0,0.5,0.0,0.22001962708537784,0.1653014072673808,0.5,1.0,0.0,0.4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.14595195111790032
0.3016759776536313,0.041248919114725745,0.5555555555555556,0.7608695652173925,0.45000000000000284,1.0,1.0,0.1598503740648379,0.23473994111874388,0.19848771266540638,0.5,1.0,0.5,0.4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.18969587557283712
0.16201117318435754,0.026642361354553737,0.5555555555555556,0.37681159420289845,0.0,1.0,0.25,0.1538653366583541,0.121099116781158,0.20499894980046207,0.5,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10706846271351202
0.08798882681564248,0.014667321040454321,0.5555555555555556,0.9565217391304355,0.8999999999999986,0.6666666666666666,0.5,0.16508728179551121,0.16643768400392542,0.1079605124973745,0.25,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.15845021524788228
0.16201117318435754,0.010283016663161091,0.4444444444444445,0.5434782608695663,0.0,1.0,1.0,0.07780548628428927,0.14131501472031405,0.19953791220331862,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10429107068462713
0.4357541899441341,0.04931641309682395,0.6666666666666665,0.8550724637681171,0.6666666666666643,1.0,0.5,0.0,0.27948969578017663,0.2327242176013442,0.5,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.20219413970281908
0.10614525139664806,0.05783262053331464,0.4444444444444445,0.6521739130434785,0.20000000000000284,1.0,1.0,0.0,0.2237487733071639,0.28607435412728416,0.25,1.0,0.25,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.15136786557422582
0.30523315471439977,0.05231718432307368,0.3333333333333333,0.6376811594202909,0.1666666666666643,1.0,1.0,0.10448877805486284,0.21589793915603533,0.16089056920814954,0.25,1.0,0.25,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.14734064713234274
0.29916201117318436,0.061062422585243865,0.6666666666666665,0.8405797101449277,0.6499999999999986,0.6666666666666666,0.5,0.2655860349127182,0.22708537782139354,0.36294896030245744,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.33620330509651436
0.3016759776536313,0.032484984458622544,0.5555555555555556,0.6666666666666679,0.23333333333333428,1.0,0.5,0.19625935162094763,0.21432777232580963,0.15921024994749,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1528954311901125
0.2569832402234637,0.0201173198719297,0.4444444444444445,0.38405797101449224,0.0,1.0,1.0,0.11670822942643391,0.16957801766437686,0.11132115101869354,0.25,1.0,0.0,0.0,0.6000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.08762671851131788
0.3463687150837989,0.04262777816728598,0.5555555555555556,0.9927536231884062,0.9833333333333343,1.0,0.5,0.008977556109725685,0.2378802747791953,0.18441503885738286,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2098319677822525
0.28491620111731847,0.03430788286709201,0.6666666666666665,0.9927536231884062,0.9833333333333343,1.0,0.5,0.2049875311720698,0.17664376840039256,0.3188405797101449,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3024274406332454
0.12290502793296089,0.05734184019257286,0.4444444444444445,0.8913043478260878,0.75,1.0,0.5,0.17855361596009975,0.1943081452404318,0.13778617937408105,0.25,1.0,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.16817108734897934
0.279759346798453,0.0448713454392484,0.5555555555555556,0.7608695652173925,0.45000000000000284,1.0,0.5,0.0942643391521197,0.1352306182531894,0.2222222222222222,0.25,1.0,0.0,0.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.17615608943202332
0.28491620111731847,0.040716071887634674,0.4444444444444445,0.6159420289855078,0.7666666666666657,1.0,1.0,0.08977556109725685,0.2100098135426889,0.18945599663936147,0.25,0.6666666666666666,0.25,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.13824468823774477
0.2458100558659218,0.03341980415527355,0.6666666666666665,0.9565217391304355,0.8999999999999986,0.6666666666666666,0.5,0.23591022443890272,0.28184494602551524,0.23146397815584957,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.243160672128871
0.2011173184357542,0.04022529154689289,0.3333333333333333,0.38405797101449224,0.0,1.0,1.0,0.0,0.13464180569185477,0.20877966813694598,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.10012498264129983
0.29459962756052144,0.0671200542195424,0.6666666666666665,0.4855072463768124,0.93333333333333,0.6666666666666666,1.0,0.08503740648379052,0.15662414131501473,0.34026465028355385,0.25,0.6666666666666666,0.5,0.4,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3841133175947785
0.12290502793296089,0.00799270840636612,0.6666666666666665,0.9637681159420293,0.93333333333333,0.6666666666666666,0.5,0.00399002493765586,0.244946025515211,0.19197647553035074,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1837800305513123
0.2905027932960894,0.035943817336231275,0.6666666666666665,0.9710144927536231,0.93333333333333,0.6666666666666666,0.5,0.0,0.29401373895976446,0.2444864524259609,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.23607832245521454
0.27381463973642745,0.031634298534670126,0.5555555555555556,0.9420289855072461,0.8666666666666671,0.6666666666666666,0.5,0.0,0.1982335623159961,0.4060071413568578,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.22927371198444663
0.3575418994413408,0.047558952067120054,0.5555555555555556,0.7463768115942031,0.4166666666666643,1.0,0.5,0.13715710723192018,0.13994111874386653,0.2558286074354127,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.20136092209415363
0.2737430167597766,0.043001706045946386,0.3333333333333333,0.7173913043478262,0.3500000000000014,1.0,1.0,0.13067331670822943,0.16957801766437686,0.11132115101869354,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.08623802249687544
0.4581005586592179,0.05689312673818037,1.0,0.9492753623188417,0.8833333333333329,0.0,0.0,0.01396508728179551,0.46947988223748777,0.4322621298046629,0.5,0.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.48791834467435086
0.0,0.001776157423636916,0.4444444444444445,0.7173913043478262,0.3500000000000014,1.0,1.0,0.0,0.12365063788027478,0.20331863053980254,0.5,1.0,0.0,0.2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.10706846271351202
0.34078212290502796,0.040430951880156114,0.6666666666666665,0.8913043478260878,0.75,0.6666666666666666,0.5,0.14089775561097256,0.23611383709519138,0.4591472379752152,0.5,0.6666666666666666,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3542563532842661
0.0,0.002659562036972119,0.5555555555555556,0.7101449275362324,0.3333333333333357,1.0,1.0,0.0800498753117207,0.09479882237487733,0.13715605965133376,0.25,1.0,0.0,0.2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.09873628662685739
0.2737430167597766,0.03375166514758466,0.4444444444444445,0.6884057971014492,0.28333333333333144,1.0,1.0,0.20997506234413962,0.17899901864573112,0.1214030665826507,0.25,1.0,0.25,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.12512151090126372
0.12290502793296089,0.008796653345485989,0.6666666666666665,0.9637681159420293,0.93333333333333,0.6666666666666666,0.5,0.00399002493765586,0.26947988223748776,0.25645872715816004,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.21885849187612832
0.2905027932960894,0.034868774685082614,0.5555555555555556,0.6304347826086953,0.14999999999999858,1.0,1.0,0.0,0.23434739941118746,0.18063432052089895,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1570615192334398
0.8547486033519553,0.06468017481128327,0.7777777777777777,0.8913043478260878,0.7666666666666657,0.6666666666666666,0.5,0.17182044887780548,0.2869479882237488,0.516698172652804,0.5,0.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5111790029162617
0.0,0.001776157423636916,0.5555555555555556,0.72463768115942,0.36666666666666714,1.0,1.0,0.0,0.09479882237487733,0.13715605965133376,0.25,1.0,0.25,0.2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.08276628246076935
0.3016759776536313,0.04370282081843464,0.4444444444444445,0.7536231884057969,0.43333333333333,1.0,1.0,0.04538653366583541,0.17546614327772325,0.11762234824616676,0.25,1.0,0.0,0.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1295653381474795
0.27381463973642745,0.03062001916380378,0.5555555555555556,0.9420289855072461,0.8666666666666671,0.6666666666666666,0.5,0.15586034912718202,0.168792934249264,0.3415248897290485,0.5,0.6666666666666666,0.5,0.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2521871962227468
0.0,0.001776157423636916,0.5555555555555556,0.7173913043478262,0.3500000000000014,1.0,1.0,0.08927680798004987,0.09479882237487733,0.13715605965133376,0.25,1.0,0.0,0.2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.07582280238855715
0.2458100558659218,0.03492953796536493,0.6666666666666665,0.9565217391304355,0.8999999999999986,0.6666666666666666,0.5,0.00598503740648379,0.2775269872423945,0.22684310018903586,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.20913761977503126
0.29916201117318436,0.038107924933978354,0.6666666666666665,0.8768115942028984,0.8833333333333329,0.6666666666666666,0.5,0.10024937655860348,0.19548577036310108,0.2961562696912413,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2216358839050132
0.40223463687150846,0.0501530767253266,0.7777777777777777,0.9782608695652169,0.9500000000000028,0.0,0.0,0.0,0.3324828263002944,0.28565427431211926,0.5,0.6666666666666666,0.0,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.39313984168865435
0.17318435754189948,0.03477996681390077,0.5555555555555556,0.5289855072463769,0.0,1.0,1.0,0.023441396508728177,0.14425907752698724,0.24217601344255407,0.25,1.0,0.25,0.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10845715872795446
0.3016759776536313,0.03599055832106382,0.7777777777777777,0.9855072463768124,0.9666666666666686,0.6666666666666666,0.5,0.2688279301745636,0.307360157016683,0.25876916614156686,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.31606721288709905
0.10614525139664806,0.012059174086798009,0.4444444444444445,0.5289855072463769,0.7833333333333314,1.0,1.0,0.08204488778054862,0.13464180569185477,0.11174123083385844,0.25,0.6666666666666666,0.0,0.0,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.10498541869184837
0.23463687150837992,0.017294164388043654,0.4444444444444445,0.20289855072463858,0.0,1.0,1.0,0.0,0.10598626104023554,0.23230413778617937,0.25,1.0,0.0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06124149423691155
0.3016759776536313,0.04422631984855921,0.5555555555555556,0.7826086956521738,0.5,1.0,0.5,0.0,0.12286555446516192,0.1854652383952951,0.25,1.0,0.25,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.11817803082905153
0.29916201117318436,0.03542966650307322,0.6666666666666665,0.8840579710144922,0.8666666666666671,0.6666666666666666,0.5,0.1733167082294264,0.18606476938174682,0.3730308758664146,0.5,0.6666666666666666,0.5,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2362171920566588
0.3296089385474861,0.042534296197620884,0.6666666666666665,0.8405797101449277,0.6333333333333329,1.0,0.5,0.23167082294264338,0.3621197252208047,0.3230413778617937,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2869045965838078
0.26815642458100564,0.036654280305686036,0.5555555555555556,0.27536231884058004,0.0,1.0,0.25,0.0,0.20019627085377822,0.3348036126864104,0.5,0.3333333333333333,0.0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.14178586307457297
0.3016759776536313,0.04678772581738297,0.5555555555555556,0.5942028985507246,0.06666666666666288,1.0,1.0,0.0,0.2683022571148185,0.2186515437933207,0.25,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.14595195111790032
0.28491620111731847,0.04682044450676576,0.6666666666666665,0.9492753623188417,0.8833333333333329,0.6666666666666666,0.5,0.0,0.1648675171736997,0.2801932367149758,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.20149979169559784
0.3810055865921788,0.7371053308093202,0.5555555555555556,0.6231884057971016,0.93333333333333,0.6666666666666666,0.5,0.1738154613466334,0.28341511285574095,0.3801722327242176,0.5,0.6666666666666666,0.5,0.4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33620330509651436
